flow;avg;median;std;gini;herf;hoov;palm;thlt;thll;max;top01;top02;top05;top10;pc20;pc50;pc80
357;265.785;262.5;25.94819406;0.054018944;4.79E-05;0.03830013;3.994042078;0.004676343;-0.004610747;370;335.05;328.06;315;300.1;243.8;262.5;288
358;264.9;258;25.45191545;0.054325406;4.64E-05;0.040449226;4.097128541;0.004555997;-0.004511473;331;321.06;317.06;310.05;305;242;258;289
359;268.365;265;27.83777604;0.056869841;5.41E-05;0.040227861;4.107703956;0.005275221;-0.005203466;366;356.09;339.3;315.15;301.1;247;265;289
360;263.905;261;26.80011147;0.054793107;5.18E-05;0.038777969;4.064391749;0.004999944;-0.004883933;409;334.14;325.16;310.05;296.1;242;261;284.2
361;268.11;264.5;27.48559441;0.057387826;5.28E-05;0.041156242;3.991942868;0.005185038;-0.00514142;359;348.03;329.18;318;301;245;264.5;292
362;266.64;262.5;23.60170333;0.050060194;3.94E-05;0.03609661;3.905042326;0.003884585;-0.003864386;333;324;317.12;310;299.2;246;262.5;288
363;265.3;261;24.66596846;0.050500942;4.34E-05;0.035116849;3.972600151;0.004229327;-0.004157541;353;337.08;329.14;312.2;296.7;248.6;261;281
364;269.09;263;29.80103857;0.060057044;6.16E-05;0.043207663;4.079316888;0.005937336;-0.005785024;390;357.16;353.02;321.05;307.1;244.8;263;292
365;267.15;262;26.63808364;0.055266891;5.00E-05;0.039829684;4.05027933;0.004871002;-0.004793745;350;340.07;332.1;319.15;306;242.8;262;286.2
366;265.28;264;28.81911865;0.060034869;5.93E-05;0.042399729;3.964312407;0.005803327;-0.005744661;383;356.02;326.04;314.15;302.3;241.8;264;285
367;269.03;265;30.09151209;0.059171654;6.29E-05;0.042193622;4.065111027;0.006001472;-0.005815662;430;341.71;333.14;320.1;303.1;245;265;290
368;268.86;264.5;27.21819979;0.056335639;5.15E-05;0.039928587;3.96273862;0.005032517;-0.004964563;352;347.05;333.04;317;308.1;245.8;264.5;291.2
369;268.49;265;26.51527673;0.055803382;4.90E-05;0.040288838;3.962765957;0.004827056;-0.004797725;351;334.09;324.04;318;305;245.8;265;293.2
370;274.845;272;28.36196353;0.056427896;5.35E-05;0.039205825;3.988882814;0.005210507;-0.00512899;393;357.01;339.08;332;308.1;252;272;295.2
371;265.27;261.5;27.47957605;0.0573985;5.39E-05;0.040943944;3.958842323;0.005261022;-0.005183638;345;343.01;334.06;325.1;303;242;261.5;288
372;267.41;265.5;27.80686786;0.057391085;5.43E-05;0.040815041;3.866073085;0.005298924;-0.005221405;357;352.03;335.26;317.35;304.1;242.8;265.5;286
373;269.15;265;26.5593204;0.055875163;4.89E-05;0.040352963;3.98213299;0.004820102;-0.004790295;340;337.02;323.06;318.1;306.2;245;265;292.2
374;267.91;266.5;26.54358491;0.055749505;4.93E-05;0.039633459;3.929087206;0.00484738;-0.0048076;352;330.1;327.06;319;300.3;243.8;266.5;289
375;264.18;262;25.72115083;0.053500265;4.76E-05;0.038016125;4.021110688;0.004639045;-0.00456249;356;340.14;323.22;312.1;295.1;243;262;283.2
376;267.5;260.5;28.58810942;0.059526168;5.74E-05;0.043168224;4.029144587;0.005599519;-0.005516122;349;346;337.1;321.05;310;242.8;260.5;291
377;268.61;266;27.43770945;0.055131417;5.24E-05;0.039180969;3.882374166;0.00506049;-0.004948161;424;344.1;323.08;312;301.1;246;266;290
378;266.41;263;26.06035111;0.05452986;4.81E-05;0.039200668;4.017685795;0.004705773;-0.004649118;361;338.06;326.12;313;301.1;244;263;287
379;270.61;266.5;28.76695848;0.059195891;5.68E-05;0.042151436;3.851551227;0.00556157;-0.005503648;362;350;348.04;321.05;305.1;246;266.5;293.2
380;271.41;268;29.39663076;0.060118087;5.90E-05;0.042682105;4.035538546;0.005749108;-0.005665342;379;346;344;327.05;309.1;246.8;268;295
381;270.08;266;27.17781448;0.056318128;5.09E-05;0.040011848;4.035955056;0.004998969;-0.004957368;350;334.02;328.08;322.05;311.2;247;266;292.2
382;271.14;266.5;27.60924483;0.055378587;5.21E-05;0.039470015;4.048425704;0.005043242;-0.004934451;390;353.16;337.08;324.05;305.2;248;266.5;292.2
383;266.065;265;24.55933173;0.051964088;4.28E-05;0.037393588;3.782491461;0.004213135;-0.004182083;346;328;321.02;311.2;298.1;244;265;285.2
384;267.165;261.5;27.046955;0.054661445;5.15E-05;0.039650497;3.978865406;0.004963256;-0.004834144;379;355.11;344.08;311.15;303;245;261.5;288
385;267.89;264;25.91038209;0.053381425;4.70E-05;0.037712681;4.024485981;0.004584529;-0.004512554;344;343;333.08;320.05;301.4;248;264;286.2
386;268.77;265;30.05207314;0.061751312;6.28E-05;0.043787997;3.695186226;0.006108175;-0.006003851;374;357.01;347.12;327;308.1;243;265;290.2
387;265.48;262;25.61170826;0.052224838;4.68E-05;0.036646828;3.975989495;0.004538868;-0.004451772;368;347.18;328.02;310.05;298;247;262;282
388;269.115;265.5;27.89035272;0.057179923;5.40E-05;0.040288631;3.974861368;0.005265506;-0.00519084;374;349;334.28;322.05;304;246;265.5;291.4
389;267.285;265;24.63643186;0.051636175;4.27E-05;0.036821183;3.921920821;0.004197358;-0.004163673;350;331.06;327.06;310;298.1;245;265;290.2
390;270.035;269;28.03468878;0.056558502;5.42E-05;0.039656156;3.872508529;0.005248577;-0.005141713;387;357.06;338.02;325;308.2;246;269;288
391;268.52;263;28.89739781;0.058840682;5.82E-05;0.041799494;4.131228604;0.005638081;-0.005521549;381;354.05;340.14;324.05;302.1;244.8;263;289
392;268.865;266;25.38595626;0.053188682;4.48E-05;0.038102393;3.98125;0.004405387;-0.004370249;353;331.09;316.1;314;304.3;246;266;292.2
393;271.285;269;28.36113141;0.058412832;5.49E-05;0.040941261;4.016402406;0.005377155;-0.005315926;357;345.01;343;327.05;312;248;269;295.2
394;266.985;263.5;26.8790769;0.055426803;5.09E-05;0.039334888;4.096063289;0.004948209;-0.004854407;362;347.06;337.14;313.3;304.1;242;263.5;287
395;268.77;264;28.49872102;0.057297317;5.65E-05;0.039868475;4.008477769;0.005476996;-0.005368714;371;353.08;351.02;326.05;307;245.8;264;288.2
396;272.595;269;27.21765925;0.053909921;5.01E-05;0.03835837;3.946692815;0.004838198;-0.004729035;417;351.05;344.06;315.05;305.1;250.8;269;292
397;268.38;267.5;24.6031624;0.051600156;4.22E-05;0.036338773;4.048152296;0.004173787;-0.004162187;350;329.05;320.14;313;299;245.8;267.5;290
398;270.675;268;24.93831139;0.052223053;4.27E-05;0.0379214;3.804213135;0.004212262;-0.004194848;347;324;322;316.1;306.1;249;268;292.4
399;267.92;266;27.13473051;0.055637317;5.15E-05;0.040152284;3.85504886;0.005015447;-0.004932527;382;338.26;335.04;315;301.1;245;266;289.2
400;269.865;263;30.03142979;0.061795805;6.22E-05;0.044670761;4.072580645;0.006056251;-0.005955695;374;358.1;335.12;322.15;312;244.8;263;298
401;270.6;270;28.01035523;0.057972284;5.38E-05;0.040849963;4.002031394;0.005284436;-0.005237601;364;340.1;333.02;322.15;307.2;246;270;294.2
402;268.195;265;24.65049645;0.051506087;4.25E-05;0.036660825;3.925932767;0.004174004;-0.004140652;343;335.05;330.04;309.1;299.1;247;265;289.2
403;267.94;264;25.33310877;0.051647011;4.49E-05;0.036788087;4.042976744;0.004363296;-0.004282232;387;334.17;329.06;310;303;246.8;264;288
404;270.33;265.5;28.15743419;0.056214627;5.45E-05;0.039284393;4.103969754;0.005273521;-0.005156025;371;354.12;348.06;326.25;310.2;249;265.5;288.2
405;268.44;264;26.83013977;0.054981374;5.02E-05;0.038662643;3.959860704;0.004891604;-0.004815078;376;341;333.04;320.15;302.3;246;264;288.2
406;273.555;270.5;30.73950187;0.062109722;6.35E-05;0.043737822;4.001472483;0.006176157;-0.006077789;373;365.01;351.26;332;312.2;246;270.5;299
407;269.415;267;24.95160867;0.05236132;4.31E-05;0.037496149;3.975258493;0.004250133;-0.004227177;346;334;323.06;311.05;306;245.8;267;290
408;270.08;268;26.00968281;0.054000666;4.66E-05;0.038293839;3.845744681;0.004592373;-0.004568063;357;336.03;326.14;317.1;306.1;247;268;290
409;268.63;269;23.55765481;0.049092246;3.86E-05;0.0347759;4.080806178;0.003827155;-0.003824373;348;331.06;320.08;305.1;298.1;250;269;288.2
410;270.25;265;27.05489789;0.056227012;5.04E-05;0.041086957;3.761637098;0.004935889;-0.004882356;361;340.06;333.12;319;305.1;247;265;292.2
411;268.405;264.5;25.94438234;0.053345597;4.70E-05;0.037639947;3.987781955;0.004586694;-0.004524462;354;343.05;342.02;316.1;301;248.8;264.5;287
412;270.65;266.5;28.27149625;0.057327545;5.48E-05;0.040714022;3.973722628;0.005320243;-0.005215451;369;354.1;341.16;327;306.5;246;266.5;292.2
413;268.93;265;28.51604987;0.057356003;5.65E-05;0.040515376;3.943455113;0.005462449;-0.005339257;364;360.03;350.14;322.3;302.1;246;265;289.2
414;273.47;270;28.49559791;0.058024646;5.46E-05;0.040894797;3.909627774;0.005340621;-0.005280852;385;337.01;335.04;326.05;315.1;249.8;270;296.2
415;271.085;268;27.23926899;0.055599627;5.07E-05;0.039289891;3.923159785;0.004948809;-0.004873967;359;352.02;337.06;326;311.1;248;268;290
416;269.86;264;32.13410027;0.059640925;7.13E-05;0.041966946;3.867345117;0.006613052;-0.006265142;497;361.12;348.14;322.35;300.2;246.8;264;291
417;267.67;265;26.0459421;0.053858482;4.76E-05;0.037839504;3.926342994;0.004652338;-0.004593276;353;342.09;334.04;316.2;301;245;265;287.2
418;275.6;272;28.97654224;0.057634797;5.55E-05;0.040439042;4.109094277;0.005396202;-0.005297381;386;351.16;346.04;336.1;314.1;252;272;295.2
419;267.57;264.5;29.0779143;0.059924319;5.93E-05;0.043267556;3.977399037;0.005766279;-0.005662608;370;347.13;346;322.1;302.3;242;264.5;289.2
420;272.125;268.5;28.72941654;0.057930455;5.60E-05;0.041228755;3.969085288;0.00543695;-0.005335153;391;352.14;345.12;322.05;312;249;268.5;293
421;274.08;270;30.55378209;0.061781232;6.24E-05;0.04436296;3.995991984;0.006070818;-0.005963274;374;356.03;353.02;337;313;246;270;296.4
422;270.28;267;27.58553244;0.056722473;5.23E-05;0.039894184;3.780056577;0.00512116;-0.005059845;363;345.01;335.18;324.1;309.1;247;267;291
423;273.095;267.5;30.23931175;0.060428148;6.16E-05;0.042719658;4.127390901;0.005959704;-0.005825426;365;360;353.06;334;320.1;247.8;267.5;294.2
424;274.09;271;29.1907845;0.056514648;5.70E-05;0.038908753;4.096827739;0.005481876;-0.005343252;426;362.13;354.06;328.05;306.1;251;271;292
425;268.825;265;25.40461326;0.053664931;4.49E-05;0.039004929;3.899202321;0.004430246;-0.004410613;335;325.08;323.02;314.05;305.2;246;265;292
426;272.355;268;31.30541447;0.061650695;6.64E-05;0.043503791;3.738394415;0.006358308;-0.006177741;451;346.06;341.02;328.05;313.2;246.8;268;294.4
427;270.61;266;27.66257219;0.056047633;5.25E-05;0.039324489;4.078913084;0.005106201;-0.005016996;376;347.14;338.08;323.1;307.1;246.8;266;290.2
428;269.355;263.5;27.17736144;0.055992742;5.12E-05;0.040147018;4.120400075;0.004996647;-0.00492731;357;344.01;335.02;321.05;305.1;246.8;263.5;290
429;276.99;274;30.47835133;0.059677064;6.08E-05;0.041245713;3.747620666;0.00591132;-0.005812828;395;369.07;359.04;335.15;313.1;252.8;274;295
430;271.91;269;27.91454639;0.057385348;5.30E-05;0.040795668;3.972340033;0.005193704;-0.005143204;354;342.12;341;327.15;309.3;247;269;293.2
431;272.155;268;30.48476628;0.060143209;6.30E-05;0.042092466;4.042596349;0.006060075;-0.005895217;397;362.28;355.06;330.05;313;247;268;293.2
432;268.725;265;27.58204806;0.055454926;5.29E-05;0.039231091;3.987053819;0.005097669;-0.004968895;420;338.11;324.24;316.05;306.2;245;265;290.2
433;271.175;270;27.27112713;0.055878031;5.08E-05;0.039077625;4.090414556;0.004976214;-0.004921113;363;341.22;337.06;320.1;306.1;245.8;270;291
434;269.325;267;27.35889937;0.056419103;5.19E-05;0.039960085;3.834809326;0.005072309;-0.005014534;393;332.1;328.02;314.05;307.1;246;267;291
435;273.635;272;29.255799;0.058847461;5.74E-05;0.041203519;4.064450223;0.005600906;-0.005525163;409;346.06;338.14;325.2;311.1;249;272;297
436;273.65;269.5;28.86931762;0.058846702;5.59E-05;0.042220903;4.030848329;0.005461575;-0.005385976;365;348.12;344.02;327;313;248;269.5;297.2
437;272.91;271;28.02591479;0.056350812;5.30E-05;0.039418673;3.853259904;0.005172896;-0.005106407;393;355.11;337.16;317.4;307.1;250.8;271;295.2
438;270.385;267;26.21329386;0.053340699;4.72E-05;0.037878396;3.817280453;0.004606328;-0.004538441;382;333.24;328.04;321;305.1;249;267;291
439;274.03;271.5;27.55120868;0.056053899;5.08E-05;0.039417217;3.933635539;0.005004962;-0.004982071;376;342.02;336.04;320.1;309.1;252.6;271.5;297
440;271.485;266.5;26.46563385;0.054082822;4.78E-05;0.038765217;4.027913076;0.004667797;-0.004606299;365;347.02;340.06;319.2;306.1;251;266.5;292.4
441;272.135;267;28.06682695;0.05786255;5.35E-05;0.041787899;4.028651163;0.005240246;-0.005185362;350;339.06;335.02;330;311;248.8;267;297.2
442;271.44;267;28.47273081;0.05710728;5.53E-05;0.039983053;4.051272593;0.005369884;-0.005272617;375;363.03;344.1;320;309;248;267;293
443;277.37;271;31.29909104;0.060404874;6.40E-05;0.04333814;3.917575541;0.006130354;-0.005946033;425;359.33;356.04;339.05;316.4;253.8;271;301
444;271.74;267;26.89149308;0.054298962;4.92E-05;0.039052035;3.87255251;0.004776419;-0.004682559;372;355.15;336.16;313.25;305.1;248;267;293.4
445;270.935;269;26.98945674;0.055549209;4.99E-05;0.039237732;4.070572819;0.004896524;-0.00485612;368;336.25;327.02;320.05;306.1;247;269;290.2
446;269.54;264;28.06952796;0.056936447;5.45E-05;0.040329821;3.966385011;0.005286004;-0.005181189;366;356.07;348.1;323.05;307.1;247;264;292
447;271.765;266.5;28.57690982;0.057348168;5.56E-05;0.040830681;3.910447761;0.005383181;-0.005270349;380;360.05;342.08;325.05;311.2;250;266.5;291.4
448;272.655;268.5;29.3391543;0.058540922;5.82E-05;0.041273863;3.937533753;0.005639565;-0.005530493;390;355.34;349.06;321.05;312;249;268.5;295
449;272.775;270;27.85488063;0.057182018;5.24E-05;0.040997159;4.053537647;0.00513551;-0.00508145;359;344.1;340.02;324.05;311;247;270;294.2
450;271.245;265;27.5253515;0.05640998;5.17E-05;0.040620933;3.849073574;0.005066129;-0.005007289;362;333.16;331.02;322.1;313;249;265;294.2
451;272.755;270;27.62453574;0.055519147;5.15E-05;0.03895529;3.998702021;0.005010707;-0.004919743;359;354.05;348.08;326.15;309.1;248.6;270;290.4
452;272.875;268;29.82766124;0.058204581;6.00E-05;0.041339899;4.01918509;0.005755347;-0.005583913;392;378.09;352.44;327.05;306.3;250;268;292
453;272.65;268;28.83569836;0.055405281;5.62E-05;0.038284431;4.000546249;0.00538082;-0.005211416;391;363.2;352.22;325.35;308.3;252;268;289.2
454;272.755;270;24.10611904;0.049924016;3.93E-05;0.035646276;3.916412008;0.003885906;-0.003880118;344;335.07;320;314.05;305;252.8;270;294.2
455;270.425;267;24.92156446;0.051659148;4.27E-05;0.037513174;3.95357406;0.004188248;-0.004146209;348;336.1;329.04;315.1;304;249;267;292
456;269.835;264.5;26.8954973;0.055037801;4.99E-05;0.039823966;4;0.004868561;-0.004795909;380;344.06;331.18;317.1;306.1;247.8;264.5;290
457;268.765;266;24.69189695;0.051393318;4.24E-05;0.036786505;3.972191324;0.004153102;-0.004102758;365;329.04;326.02;311;305;246.8;266;289
458;275.73;272.5;28.58648457;0.056649984;5.40E-05;0.04034454;3.856748836;0.005239949;-0.005139973;401;357.08;348.04;322.05;309.1;251;272.5;297.2
459;272.545;267.5;29.23025787;0.058182227;5.78E-05;0.041351703;3.696264118;0.005584939;-0.005459924;405;362.11;337.22;325.25;309.2;250;267.5;291
460;276.1;268.5;32.5924838;0.063351865;7.00E-05;0.045036219;4.058652624;0.006709409;-0.006507254;405;377.03;369.14;336.25;316.3;251;268.5;298.4
461;272.955;270;30.06032227;0.059781008;6.09E-05;0.042701911;4.078820475;0.005873954;-0.005735201;434;355.04;339.02;324.1;309.1;248;270;296
462;274.32;268.5;28.77286221;0.05777395;5.53E-05;0.041060805;3.799268165;0.005383578;-0.005295727;370;357.06;339.2;329;317.3;252.8;268.5;297.4
463;274.22;271;28.69218709;0.057343009;5.50E-05;0.040336226;3.938458794;0.005354365;-0.005269656;397;351.09;346.08;326.15;309.1;250.8;271;293.2
464;274.73;270;32.64976416;0.063648491;7.10E-05;0.044917373;3.982475158;0.006800048;-0.006611192;443;382.1;361.18;323.05;316.1;246.8;270;299
465;274.24;270;25.4863179;0.051342255;4.34E-05;0.03638346;3.958280885;0.004238703;-0.004178934;380;340.07;336.04;317.15;308.1;252.8;270;296.2
466;275.085;271;28.50469742;0.056100932;5.40E-05;0.039348929;4.141143393;0.005234569;-0.005137557;398;367.05;341.42;324.05;312;253;271;295.2
467;276.585;271;28.54212282;0.056835241;5.35E-05;0.040759441;3.902884788;0.005213973;-0.005134621;399;357.04;340.02;328;314.2;253.8;271;301.2
468;273.225;268.5;28.0628647;0.056761735;5.30E-05;0.040973099;4.04178273;0.005164248;-0.00507989;356;352.02;342.02;330.1;309.2;250;268.5;293
469;277.835;273;29.30354543;0.05665278;5.59E-05;0.039520309;3.806632743;0.005379021;-0.005235029;416;362.09;347.08;333.1;320.1;254;273;297.2
470;272.63;268.5;28.10058896;0.056384294;5.34E-05;0.039846495;3.908398331;0.005186751;-0.005092472;374;350.22;344.06;326.2;307.2;249;268.5;292
471;275.545;269.5;33.58925386;0.06249315;7.47E-05;0.043743762;3.997091438;0.006980878;-0.00666065;509;361.05;352.14;332.2;313.1;250.8;269.5;296.2
472;271.99;267.5;26.5213103;0.052598257;4.78E-05;0.037314607;3.879105016;0.004617355;-0.004509319;384;354.12;337.3;319.1;302.2;250.6;267.5;292
473;278.58;273;33.2313647;0.061806303;7.15E-05;0.042890732;3.902143359;0.006779753;-0.006526223;434;413.06;367.18;330.5;318;254.8;273;298
474;274.165;269;33.67131977;0.062698466;7.58E-05;0.043641147;3.876709895;0.00709435;-0.006761831;479;382.36;362.12;326.2;313.1;248;269;293
475;278.19;271.5;29.5366535;0.05931953;5.66E-05;0.04345681;3.825891312;0.00553385;-0.005457286;364;352.1;342.16;336.05;321;253.8;271.5;302.2
476;276.98;272.5;28.29239474;0.055208318;5.24E-05;0.038987653;3.813600697;0.005075174;-0.004967532;384;375.02;352.42;325.1;314.1;255.8;272.5;296.2
477;273.61;269;28.98047446;0.055512043;5.64E-05;0.038963305;3.836263541;0.005388217;-0.005218965;422;378.02;356.04;318.15;310;251;269;291.2
478;272.265;271;27.73201715;0.056914128;5.21E-05;0.040536885;3.908959798;0.005109175;-0.005057464;381;346.07;332.08;319.1;310.1;247.8;271;292.6
479;273.58;268;31.79172219;0.061470319;6.79E-05;0.043126325;3.838871025;0.006486165;-0.006288235;426;397.04;344.1;326.15;316.1;249.8;268;294
480;274.585;270.5;28.38384708;0.057555311;5.37E-05;0.041559991;3.89596603;0.005238959;-0.005163577;394;345.08;337.06;323;313.2;248.8;270.5;296.6
481;273.39;268;27.96297373;0.056491459;5.26E-05;0.040258239;3.861363232;0.005133835;-0.00506372;371;344.01;340.04;330.05;311.1;251;268;294
482;273.315;268;29.07379877;0.057390831;5.69E-05;0.04063489;3.79168123;0.005478272;-0.005338025;389;370.15;342.46;325.1;313.1;248;268;292.2
483;275.375;268.5;32.98748816;0.061652383;7.21E-05;0.042984567;3.987117552;0.006812465;-0.006533258;436;387.32;364.14;331.65;313.2;250.8;268.5;298
484;274.715;268;30.88695153;0.061927179;6.35E-05;0.044478733;3.701868678;0.006157595;-0.006033433;397;346.16;345;339;320.1;249.8;268;297.2
485;274.72;272;28.2331649;0.055997561;5.31E-05;0.03918608;4.018850659;0.005149105;-0.005049026;384;361.03;347.14;329.3;307.2;250;272;296
486;274.985;271;31.09959445;0.059100951;6.43E-05;0.041263705;4.040580789;0.006080961;-0.005853605;481;351;342.16;329.1;314.1;250;271;294
487;276.915;273;30.90708293;0.061173555;6.26E-05;0.043611036;3.945665773;0.006068643;-0.005947469;380;363.1;357.04;341.1;319;250.8;273;303
488;277.825;271.5;32.6785002;0.061751552;6.95E-05;0.043972825;3.838044044;0.006603532;-0.006353372;415;387.14;369.28;342.45;317;252.8;271.5;297.2
489;277.26;274;31.77030689;0.059503895;6.60E-05;0.040641997;4.185254491;0.006263724;-0.006034704;435;396.18;361.36;330.25;314;251;274;295.2
490;277.715;273.5;31.635957;0.062652449;6.52E-05;0.044738941;4.038994169;0.006323908;-0.006202117;384;376.01;362.18;339.05;316.3;250;273.5;301.4
491;272.655;268.5;30.75525931;0.060024298;6.39E-05;0.042789606;3.842690583;0.00610745;-0.005915341;423;381.31;330.32;321.1;311.1;245;268.5;297.2
492;274.13;269;28.7514017;0.057819465;5.53E-05;0.04128388;3.903416205;0.005386454;-0.005304327;377;353.16;352.02;329;310.2;251;269;297
493;271.43;268;27.80386844;0.055617102;5.27E-05;0.039039531;4.048680788;0.005124514;-0.005041489;414;342.13;337.02;313.25;304.1;251;268;296.2
494;275.13;270.5;29.20981171;0.058988115;5.66E-05;0.041988696;3.981454807;0.005532856;-0.005459882;370;354.14;349.08;325.25;314.2;251;270.5;299.2
495;272.45;268;27.01272848;0.054146449;4.94E-05;0.038210681;3.895162741;0.004790643;-0.004692243;376;358.04;335.02;325.05;312.2;250;268;292
496;274.805;272;31.83264009;0.058070723;6.74E-05;0.039922127;4.021335807;0.006288945;-0.005982668;491;390.09;353.06;322.25;310.1;252;272;291.4
497;274.865;271;29.52298723;0.057737526;5.80E-05;0.040913721;3.960770069;0.005591123;-0.005460282;411;380.04;353.04;319.1;310;252;271;296.2
498;277.445;273;29.52739364;0.059639658;5.69E-05;0.042908504;4.128762542;0.005564123;-0.005492729;371;363.02;344.2;329.05;317.4;251;273;301.2
499;275.305;270;28.92960378;0.058263108;5.55E-05;0.041780298;4.01623199;0.005407899;-0.005323336;374;355.06;339.28;330.15;318.2;252;270;297.2
500;277.605;274.5;29.40848475;0.059144738;5.64E-05;0.042130995;4.012423479;0.005506445;-0.005428195;359;352.05;349.04;336;321.1;251;274.5;301.2
501;277.885;274;30.82810041;0.059548284;6.18E-05;0.041546053;4.124540103;0.005948587;-0.005792482;420;365.23;350.3;336.1;318;253.8;274;299.2
502;276.535;272;28.31569838;0.056839912;5.27E-05;0.040644403;4.062142725;0.00516148;-0.005108715;380;357.07;343.1;325.15;312;254;272;299
503;278.935;274;29.66632392;0.05774598;5.68E-05;0.041440658;3.944808067;0.005490763;-0.005361987;392;368.1;364.06;335.2;316.1;253;274;300
504;276.87;273;29.13577011;0.05770181;5.56E-05;0.041878138;3.956714564;0.005397455;-0.005294184;404;371.14;337.1;324.05;314.1;252;273;300
505;277.935;272;32.92401517;0.065027704;7.05E-05;0.046550273;3.823405005;0.006817706;-0.006666349;392;374.09;366.04;337.2;325.2;250;272;304.2
506;280.49;279;28.31695429;0.0544244;5.12E-05;0.037878712;3.978723404;0.004947318;-0.00483545;416;366.24;346.28;329.15;312.2;257;279;300.2
507;277.53;272;34.33699317;0.059839116;7.69E-05;0.041921414;3.745469799;0.007014111;-0.006545145;528;401.21;360.18;328;309.1;252;272;295
508;277.905;276;29.03835352;0.056802774;5.49E-05;0.039217358;3.8918637;0.005324672;-0.005224696;388;368.08;352.1;336;317;255.8;276;296.2
509;279.825;275.5;31.03166729;0.060367819;6.18E-05;0.042571697;3.992911572;0.005977621;-0.00585005;402;378.05;370.14;330.1;318.1;255;275.5;302.4
510;278.325;273;34.20817702;0.063014372;7.59E-05;0.044404024;3.978390059;0.007130548;-0.006811507;448;435.01;350.16;343.05;316.3;252;273;297
511;277.455;272;28.45730091;0.054861059;5.29E-05;0.038759078;3.977580071;0.005086514;-0.004948231;385;376.07;357.28;328.25;310.6;255;272;297
512;273.375;269;28.91062737;0.055129675;5.62E-05;0.038644262;3.969635998;0.005344803;-0.005149247;417;364.36;354.12;321.15;309;250;269;291.2
513;278.12;273;30.05055074;0.059498598;5.87E-05;0.043022436;3.928457305;0.00569405;-0.005586248;389;373.07;356.06;330.1;315.2;253;273;300
514;279.745;274.5;29.51592748;0.058188618;5.59E-05;0.041817995;4.110690463;0.005437204;-0.005338903;392;354.1;353;333.2;318.1;255;274.5;302.4
515;274.18;271.5;26.75159061;0.053582136;4.78E-05;0.037771902;3.977285217;0.00466497;-0.004595857;382;351.09;334.34;322;310;251;271.5;295
516;279.195;274;30.43134856;0.058895485;5.97E-05;0.0417229;3.839074461;0.005754397;-0.005606268;400;364.06;360.06;333.15;321.2;256;274;302.4
517;278.445;274;29.55329043;0.057374077;5.66E-05;0.040465981;4.147249491;0.005465158;-0.005332516;379;375.02;364.04;332.05;321.2;255;274;298
518;277.8;274;27.77120811;0.054584953;5.02E-05;0.038833693;3.967121811;0.004868923;-0.004769245;383;367.11;346.28;328.15;313.2;254;274;301
519;276.85;273;29.86096951;0.057849738;5.85E-05;0.040448799;3.905468192;0.00562485;-0.005478625;426;356.03;352.06;332.1;317.2;252.8;273;295.2
520;275.79;269;29.47941485;0.055406287;5.74E-05;0.039476232;4.191534189;0.005430463;-0.005213513;452;368.32;340.52;322;309;251;269;299
521;278.395;276;30.0983218;0.060560445;5.87E-05;0.043133587;3.880758327;0.005774406;-0.005736411;370;362.03;352.16;330;319.1;252;276;302.2
522;276.745;271;32.89528804;0.062168151;7.10E-05;0.044073786;3.811143899;0.006724692;-0.006462496;455;369.26;358.14;344.05;318.2;252;271;294.2
523;277.01;273.5;28.69006623;0.056767987;5.39E-05;0.041047435;4.095658572;0.005230824;-0.00513235;410;349.18;343;330.1;308.1;252;273.5;298.2
524;277.72;272.5;31.67051626;0.062916787;6.53E-05;0.04499856;4.053245806;0.006354023;-0.006246158;388;368.03;353.16;333.25;322.1;251.8;272.5;300.8
525;278.285;272;32.26257546;0.061080277;6.75E-05;0.042965755;4.038672018;0.006428746;-0.006201404;430;381.24;367.14;341.2;314.3;251.8;272;299
526;278.385;272.5;30.5317339;0.0578272;6.04E-05;0.040782729;3.979595522;0.005779247;-0.005589901;393;377.05;370.14;339.35;320.2;254.8;272.5;295.4
527;278.825;273.5;32.41225656;0.061231507;6.79E-05;0.042895185;4.222036418;0.006467972;-0.006243152;434;371.31;366.02;341;322.1;254;273.5;299
528;275.59;269;31.03452755;0.061527994;6.37E-05;0.044190101;3.918850987;0.006156651;-0.006013146;375;370.03;363.04;335.15;315.1;250;269;298
529;274.335;270;30.6681068;0.061199173;6.28E-05;0.044389524;3.8592;0.006078739;-0.005949422;381;374.06;346.42;330.1;316;249;270;299
530;277.46;270;28.40560508;0.055781374;5.27E-05;0.040775968;3.898946617;0.005107644;-0.005004258;395;352.08;349.06;333.05;313.4;255;270;303
531;277.23;273;32.56251065;0.061501281;6.93E-05;0.043135303;3.996039604;0.006571375;-0.006324674;454;380.3;362.34;324.2;316.3;250.8;273;299
532;280.695;275.5;31.64951777;0.059063663;6.39E-05;0.041002512;3.89468196;0.006089965;-0.005880855;413;392.08;378.24;339.25;320.1;256;275.5;299.2
533;278.65;272;31.662083;0.057530414;6.49E-05;0.040456666;3.991024951;0.006062789;-0.005768761;495;367;354.26;340.1;313.2;257;272;296.2
534;277.535;274;29.42717749;0.057512296;5.65E-05;0.04009197;4.178798059;0.005476178;-0.005370378;397;380.01;353.18;331;311;253.6;274;299.2
535;280.92;278;29.95469245;0.05798003;5.71E-05;0.040499786;3.910214025;0.005528492;-0.005412065;423;359.01;355.04;334.55;318;255;278;304
